property_id,postal_code,market_value,squared_m,num_rooms,wall_color,wall_color_hex,locker_number
PR-02236,PC-034,512910.27,219.3,7,Sage Green,#9CAF88,224
PR-02237,PC-048,589984.66,211.7,7,Blush Pink,#F9C6C9,277
PR-02238,PC-029,117160.83,77.9,3,Terracotta,#E2725B,261
PR-02239,PC-010,427872.56,140.1,4,Blush Pink,#F9C6C9,241
PR-02240,PC-041,280893.28,98.1,3,Sand Beige,#F4E1C1,106
PR-02241,PC-001,436039.54,179.5,5,Terracotta,#E2725B,133
PR-02242,PC-029,80120.8,42.8,2,Sand Beige,#F4E1C1,141
PR-02243,PC-045,151151.14,41.5,2,Mustard Yellow,#E1AD01,6
PR-02244,PC-038,414063.85,120.2,3,Terracotta,#E2725B,32
PR-02245,PC-011,447791.46,201.4,6,Blush Pink,#F9C6C9,50
PR-02246,PC-026,351887.4,187.9,6,Sage Green,#9CAF88,270
PR-02247,PC-006,354262.1,117.9,4,Charcoal Black,#36454F,275
PR-02248,PC-003,345955.34,184.8,6,Sand Beige,#F4E1C1,286
PR-02249,PC-043,333033.04,179.4,7,Charcoal Black,#36454F,97
PR-02250,PC-009,401369.65,108.1,4,Sky Blue,#87CEEB,182
PR-02251,PC-004,497043.94,182.8,6,Mustard Yellow,#E1AD01,299
PR-02252,PC-002,255412.22,70.0,2,Blush Pink,#F9C6C9,139
PR-02253,PC-050,259649.37,78.4,2,Sky Blue,#87CEEB,82
PR-02254,PC-032,446443.08,97.2,3,Sky Blue,#87CEEB,121
PR-02255,PC-048,488460.78,138.2,4,Ivory White,#FFFFF0,25
PR-02256,PC-047,462272.35,179.2,7,Mustard Yellow,#E1AD01,119
PR-02257,PC-031,351185.35,168.1,6,Terracotta,#E2725B,103
PR-02258,PC-014,438017.61,171.8,7,Ivory White,#FFFFF0,269
PR-02259,PC-010,522985.41,215.3,7,Sand Beige,#F4E1C1,291
PR-02260,PC-042,338241.49,134.5,6,Charcoal Black,#36454F,233
PR-02261,PC-040,294912.67,45.1,3,Slate Gray,#708090,131
PR-02262,PC-046,434379.44,200.5,8,Mustard Yellow,#E1AD01,285
PR-02263,PC-006,396690.04,148.6,4,Sky Blue,#87CEEB,258
PR-02264,PC-038,318795.19,35.8,2,Sand Beige,#F4E1C1,130
PR-02265,PC-010,332244.06,69.8,2,Sand Beige,#F4E1C1,113
PR-02266,PC-040,314222.57,71.3,1,Sky Blue,#87CEEB,96
PR-02267,PC-025,297105.12,98.2,4,Charcoal Black,#36454F,36
PR-02268,PC-026,282102.46,132.1,5,Sage Green,#9CAF88,55
PR-02269,PC-001,273234.2,58.1,2,Mustard Yellow,#E1AD01,217
PR-02270,PC-036,405010.28,119.6,4,Sage Green,#9CAF88,33
PR-02271,PC-009,337006.05,61.4,2,Forest Green,#228B22,119
PR-02272,PC-007,262747.78,122.9,4,Sage Green,#9CAF88,198
PR-02273,PC-032,515361.45,153.0,5,Blush Pink,#F9C6C9,14
PR-02274,PC-016,451489.24,180.0,6,Terracotta,#E2725B,13
PR-02275,PC-047,441830.08,174.6,6,Sage Green,#9CAF88,114
PR-02276,PC-008,403140.91,70.8,5,Charcoal Black,#36454F,160
PR-02277,PC-008,437093.1,116.1,3,Ivory White,#FFFFF0,243
PR-02278,PC-046,316214.35,112.4,4,Charcoal Black,#36454F,235
PR-02279,PC-027,462536.57,170.1,6,Ivory White,#FFFFF0,214
PR-02280,PC-037,432255.99,141.1,5,Mustard Yellow,#E1AD01,45
PR-02281,PC-009,328303.67,51.4,2,Charcoal Black,#36454F,250
PR-02282,PC-045,196323.05,74.1,3,Ivory White,#FFFFF0,31
PR-02283,PC-031,404078.99,207.8,7,Slate Gray,#708090,166
PR-02284,PC-039,371179.47,117.9,4,Blush Pink,#F9C6C9,209
PR-02285,PC-035,360141.92,175.2,5,Sage Green,#9CAF88,171
PR-02286,PC-031,310646.13,132.8,5,Charcoal Black,#36454F,94
PR-02287,PC-025,273576.37,84.9,3,Slate Gray,#708090,290
PR-02288,PC-024,308639.56,113.0,4,Blush Pink,#F9C6C9,31
PR-02289,PC-019,390461.24,133.7,5,Forest Green,#228B22,47
PR-02290,PC-047,276629.26,49.0,1,Charcoal Black,#36454F,156
PR-02291,PC-028,446345.56,219.8,8,Blush Pink,#F9C6C9,82
PR-02292,PC-022,268425.67,38.9,1,Mustard Yellow,#E1AD01,159
PR-02293,PC-033,350281.72,68.0,3,Ivory White,#FFFFF0,286
PR-02294,PC-023,441354.78,175.5,6,Terracotta,#E2725B,74
PR-02295,PC-026,227807.6,96.9,2,Ivory White,#FFFFF0,89
PR-02296,PC-012,387696.49,149.2,5,Sand Beige,#F4E1C1,247
PR-02297,PC-030,259393.93,59.1,2,Sand Beige,#F4E1C1,149
PR-02298,PC-043,279455.54,140.2,4,Terracotta,#E2725B,195
PR-02299,PC-036,335935.4,63.1,3,Forest Green,#228B22,283
PR-02300,PC-032,433358.18,79.6,3,Sage Green,#9CAF88,259
PR-02301,PC-031,339043.69,159.0,5,Ivory White,#FFFFF0,41
PR-02302,PC-012,386499.92,148.7,5,Sage Green,#9CAF88,14
PR-02303,PC-031,299583.61,123.0,4,Blush Pink,#F9C6C9,48
PR-02304,PC-029,152539.48,102.1,4,Sand Beige,#F4E1C1,265
PR-02305,PC-025,241707.49,57.6,3,Terracotta,#E2725B,194
PR-02306,PC-028,348982.46,149.5,5,Forest Green,#228B22,257
PR-02307,PC-040,453065.23,176.8,5,Mustard Yellow,#E1AD01,229
PR-02308,PC-030,234858.27,45.0,1,Terracotta,#E2725B,261
PR-02309,PC-025,403945.32,173.5,7,Blush Pink,#F9C6C9,110
PR-02310,PC-028,443677.83,218.8,8,Charcoal Black,#36454F,258
PR-02311,PC-015,230253.43,42.9,1,Slate Gray,#708090,142
PR-02312,PC-049,377487.09,48.0,2,Forest Green,#228B22,52
PR-02313,PC-019,488483.65,207.3,8,Sand Beige,#F4E1C1,273
PR-02314,PC-041,410531.3,197.1,7,Sage Green,#9CAF88,184
PR-02315,PC-041,407799.79,188.7,7,Sage Green,#9CAF88,60
PR-02316,PC-034,507693.41,213.8,7,Ivory White,#FFFFF0,297
PR-02317,PC-029,115239.33,76.7,3,Slate Gray,#708090,195
PR-02318,PC-040,292503.37,51.3,1,Mustard Yellow,#E1AD01,16
PR-02319,PC-035,244579.38,77.8,4,Sky Blue,#87CEEB,255
PR-02320,PC-014,437784.11,174.0,6,Blush Pink,#F9C6C9,96
PR-02321,PC-040,367347.47,105.9,4,Sage Green,#9CAF88,42
PR-02322,PC-021,489395.54,203.5,7,Sand Beige,#F4E1C1,209
PR-02323,PC-020,308529.74,44.7,2,Blush Pink,#F9C6C9,87
PR-02324,PC-008,470597.13,132.9,4,Slate Gray,#708090,227
PR-02325,PC-036,481115.14,181.9,6,Ivory White,#FFFFF0,238
PR-02326,PC-038,331162.47,53.3,2,Charcoal Black,#36454F,44
PR-02327,PC-003,280872.45,132.9,4,Charcoal Black,#36454F,209
PR-02328,PC-043,283170.51,141.3,5,Ivory White,#FFFFF0,53
PR-02329,PC-028,362302.54,157.8,4,Sage Green,#9CAF88,258
PR-02330,PC-039,486469.29,210.3,7,Charcoal Black,#36454F,184
PR-02331,PC-043,336963.42,176.3,6,Sand Beige,#F4E1C1,206
PR-02332,PC-007,224493.25,94.8,3,Forest Green,#228B22,68
PR-02333,PC-036,370935.86,96.8,3,Forest Green,#228B22,207
PR-02334,PC-022,316885.86,77.8,2,Forest Green,#228B22,83
PR-02335,PC-004,382615.59,89.5,4,Sage Green,#9CAF88,140
PR-02336,PC-037,480497.93,186.6,5,Sage Green,#9CAF88,254
PR-02337,PC-028,404113.63,192.2,7,Sky Blue,#87CEEB,208
PR-02338,PC-047,276450.41,47.5,1,Forest Green,#228B22,251
PR-02339,PC-012,367028.67,138.5,4,Mustard Yellow,#E1AD01,72
PR-02340,PC-039,373965.98,123.8,4,Sage Green,#9CAF88,6
PR-02341,PC-023,350655.74,105.1,4,Sage Green,#9CAF88,261
PR-02342,PC-028,228325.34,60.7,2,Mustard Yellow,#E1AD01,192
PR-02343,PC-036,485636.91,179.1,7,Terracotta,#E2725B,154
PR-02344,PC-005,282682.42,42.1,1,Slate Gray,#708090,258
PR-02345,PC-013,453183.39,135.1,4,Sage Green,#9CAF88,251
PR-02346,PC-046,251588.69,68.7,2,Forest Green,#228B22,287
PR-02347,PC-036,424657.36,139.2,4,Forest Green,#228B22,268
PR-02348,PC-042,319915.1,132.2,4,Sky Blue,#87CEEB,231
PR-02349,PC-017,216277.26,43.5,1,Sky Blue,#87CEEB,211
PR-02350,PC-009,353680.33,74.8,2,Charcoal Black,#36454F,200
PR-02351,PC-005,427414.86,149.8,5,Terracotta,#E2725B,176
PR-02352,PC-030,400941.07,176.9,6,Terracotta,#E2725B,189
PR-02353,PC-036,493116.04,191.1,5,Mustard Yellow,#E1AD01,21
PR-02354,PC-006,365454.34,129.2,5,Sand Beige,#F4E1C1,70
PR-02355,PC-002,407257.96,182.9,7,Blush Pink,#F9C6C9,201
PR-02356,PC-019,501808.24,220.0,8,Ivory White,#FFFFF0,26
PR-02357,PC-030,431118.14,202.1,6,Terracotta,#E2725B,59
PR-02358,PC-030,457974.74,213.0,8,Mustard Yellow,#E1AD01,56
PR-02359,PC-032,597008.96,209.8,7,Blush Pink,#F9C6C9,182
PR-02360,PC-023,382693.44,126.7,5,Slate Gray,#708090,183
PR-02361,PC-010,442664.66,150.7,4,Forest Green,#228B22,128
PR-02362,PC-003,206054.89,79.2,3,Sage Green,#9CAF88,3
PR-02363,PC-011,347996.28,115.2,4,Blush Pink,#F9C6C9,22
PR-02364,PC-022,297472.68,68.2,1,Slate Gray,#708090,169
PR-02365,PC-041,289271.46,109.9,3,Sage Green,#9CAF88,121
PR-02366,PC-044,384190.84,101.8,3,Forest Green,#228B22,200
PR-02367,PC-003,296828.62,138.2,5,Slate Gray,#708090,150
PR-02368,PC-002,396176.95,174.4,6,Slate Gray,#708090,234
PR-02369,PC-003,329289.62,168.0,6,Mustard Yellow,#E1AD01,215
PR-02370,PC-031,261403.11,98.6,3,Forest Green,#228B22,213
PR-02371,PC-037,411466.98,127.0,4,Slate Gray,#708090,70
PR-02372,PC-025,294701.63,93.2,3,Sand Beige,#F4E1C1,272
PR-02373,PC-048,529753.5,154.3,6,Mustard Yellow,#E1AD01,11
PR-02374,PC-041,245907.61,76.4,2,Mustard Yellow,#E1AD01,90
PR-02375,PC-017,287977.5,106.7,2,Sage Green,#9CAF88,78
PR-02376,PC-003,365417.98,198.5,7,Sand Beige,#F4E1C1,222
PR-02377,PC-013,341002.44,56.3,1,Ivory White,#FFFFF0,10
PR-02378,PC-025,280735.73,88.5,3,Terracotta,#E2725B,55
PR-02379,PC-017,342482.6,145.4,4,Slate Gray,#708090,186
PR-02380,PC-024,415291.43,193.9,7,Sage Green,#9CAF88,102
PR-02381,PC-027,407785.4,133.5,5,Sand Beige,#F4E1C1,132
PR-02382,PC-046,374155.9,159.4,5,Slate Gray,#708090,180
PR-02383,PC-017,430463.53,217.4,6,Sky Blue,#87CEEB,87
PR-02384,PC-009,534420.27,214.7,7,Forest Green,#228B22,117
PR-02385,PC-009,333804.56,56.9,2,Mustard Yellow,#E1AD01,255
PR-02386,PC-044,451675.95,144.1,6,Ivory White,#FFFFF0,85
PR-02387,PC-013,490077.21,165.1,6,Sand Beige,#F4E1C1,114
PR-02388,PC-050,253789.62,77.1,2,Sage Green,#9CAF88,126
PR-02389,PC-007,357976.05,193.4,7,Blush Pink,#F9C6C9,128
PR-02390,PC-005,376868.18,113.2,3,Sky Blue,#87CEEB,134
PR-02391,PC-047,330649.37,80.2,3,Forest Green,#228B22,244
PR-02392,PC-011,447744.25,188.3,7,Ivory White,#FFFFF0,94
PR-02393,PC-022,472594.23,189.4,7,Sand Beige,#F4E1C1,284
PR-02394,PC-022,360650.5,108.5,4,Sand Beige,#F4E1C1,186
PR-02395,PC-031,358716.69,168.0,6,Sky Blue,#87CEEB,189
PR-02396,PC-005,455002.26,168.8,6,Sage Green,#9CAF88,201
PR-02397,PC-031,333014.81,153.1,5,Terracotta,#E2725B,140
PR-02398,PC-024,235556.17,54.2,2,Sky Blue,#87CEEB,27
PR-02399,PC-050,350981.85,146.3,5,Forest Green,#228B22,143
PR-02400,PC-020,416248.58,122.0,5,Sage Green,#9CAF88,257
PR-02401,PC-006,314696.14,89.1,2,Sand Beige,#F4E1C1,18
PR-02402,PC-025,222364.13,38.4,2,Charcoal Black,#36454F,67
PR-02403,PC-028,366018.98,163.4,6,Blush Pink,#F9C6C9,93
PR-02404,PC-040,284856.17,43.7,1,Terracotta,#E2725B,151
PR-02405,PC-002,225687.07,50.5,2,Forest Green,#228B22,268
PR-02406,PC-029,158282.4,109.6,4,Slate Gray,#708090,193
PR-02407,PC-048,429484.25,79.8,3,Mustard Yellow,#E1AD01,206
PR-02408,PC-025,418606.46,190.4,7,Forest Green,#228B22,87
PR-02409,PC-005,494570.54,207.4,7,Sage Green,#9CAF88,276
PR-02410,PC-019,405339.57,152.7,5,Sand Beige,#F4E1C1,288
PR-02411,PC-032,374874.37,43.7,1,Sky Blue,#87CEEB,211
PR-02412,PC-009,465068.61,160.9,5,Sky Blue,#87CEEB,126
PR-02413,PC-018,417658.16,213.7,8,Mustard Yellow,#E1AD01,205
PR-02414,PC-026,368085.94,194.6,6,Sky Blue,#87CEEB,242
PR-02415,PC-020,431181.61,137.6,4,Terracotta,#E2725B,283
PR-02416,PC-046,434208.52,207.0,7,Charcoal Black,#36454F,288
PR-02417,PC-027,371238.96,110.1,3,Sage Green,#9CAF88,120
PR-02418,PC-018,299218.08,118.4,5,Sand Beige,#F4E1C1,39
PR-02419,PC-043,261628.79,132.0,4,Blush Pink,#F9C6C9,57
PR-02420,PC-007,189631.2,63.9,3,Sand Beige,#F4E1C1,73
PR-02421,PC-010,375095.27,100.9,3,Charcoal Black,#36454F,108
PR-02422,PC-043,324408.15,176.1,5,Sand Beige,#F4E1C1,4
PR-02423,PC-017,231577.91,60.4,1,Charcoal Black,#36454F,34
PR-02424,PC-040,404983.23,132.6,5,Blush Pink,#F9C6C9,238
PR-02425,PC-009,480825.74,162.9,6,Sage Green,#9CAF88,38
PR-02426,PC-006,392239.4,142.7,5,Ivory White,#FFFFF0,288
PR-02427,PC-047,384960.23,126.5,5,Sky Blue,#87CEEB,170
PR-02428,PC-050,228683.96,53.2,2,Forest Green,#228B22,180
PR-02429,PC-023,371653.91,120.3,4,Ivory White,#FFFFF0,82
PR-02430,PC-034,424917.78,157.3,5,Slate Gray,#708090,90
PR-02431,PC-049,477558.58,126.4,4,Forest Green,#228B22,7
PR-02432,PC-050,231413.15,51.1,2,Sand Beige,#F4E1C1,150
PR-02433,PC-039,298874.99,72.9,1,Forest Green,#228B22,282
PR-02434,PC-014,463705.1,197.5,7,Charcoal Black,#36454F,45
PR-02435,PC-038,518173.58,195.4,6,Sand Beige,#F4E1C1,247
PR-02436,PC-030,341216.18,123.9,5,Terracotta,#E2725B,155
PR-02437,PC-048,536286.84,169.3,6,Sage Green,#9CAF88,72
PR-02438,PC-042,272880.58,93.8,3,Charcoal Black,#36454F,134
PR-02439,PC-021,498364.22,217.1,8,Ivory White,#FFFFF0,66
PR-02440,PC-027,471967.94,183.0,5,Charcoal Black,#36454F,90
PR-02441,PC-024,388317.17,183.8,6,Charcoal Black,#36454F,285
PR-02442,PC-040,347745.95,90.5,4,Blush Pink,#F9C6C9,90
PR-02443,PC-019,381763.33,132.7,4,Terracotta,#E2725B,219
PR-02444,PC-014,455393.2,189.5,6,Forest Green,#228B22,113
PR-02445,PC-028,242789.02,68.5,2,Forest Green,#228B22,120
PR-02446,PC-039,347810.44,103.2,4,Blush Pink,#F9C6C9,142
PR-02447,PC-017,350232.45,149.8,5,Ivory White,#FFFFF0,112
PR-02448,PC-043,211117.79,82.6,3,Charcoal Black,#36454F,167
PR-02449,PC-022,387227.56,126.6,4,Sand Beige,#F4E1C1,128
PR-02450,PC-005,346659.09,83.8,3,Mustard Yellow,#E1AD01,194
PR-02451,PC-027,487650.17,191.3,7,Sage Green,#9CAF88,234
PR-02452,PC-013,402334.94,98.5,2,Ivory White,#FFFFF0,262
PR-02453,PC-033,301305.1,35.2,1,Mustard Yellow,#E1AD01,80
PR-02454,PC-046,278428.18,87.3,3,Charcoal Black,#36454F,278
PR-02455,PC-034,464615.24,179.0,7,Terracotta,#E2725B,207
PR-02456,PC-007,242784.59,104.6,4,Charcoal Black,#36454F,277
PR-02457,PC-002,372651.31,159.7,6,Mustard Yellow,#E1AD01,293
PR-02458,PC-037,415468.26,124.9,5,Charcoal Black,#36454F,249
PR-02459,PC-035,376263.32,189.8,5,Sky Blue,#87CEEB,122
PR-02460,PC-040,288530.33,48.9,1,Terracotta,#E2725B,149
PR-02461,PC-024,406108.81,183.7,7,Mustard Yellow,#E1AD01,10
PR-02462,PC-026,386088.4,207.4,8,Mustard Yellow,#E1AD01,293
PR-02463,PC-013,369361.73,63.9,3,Ivory White,#FFFFF0,184
PR-02464,PC-003,196492.38,70.6,3,Charcoal Black,#36454F,275
PR-02465,PC-002,373389.11,165.9,5,Slate Gray,#708090,262
PR-02466,PC-029,137677.33,94.0,2,Blush Pink,#F9C6C9,263
PR-02467,PC-034,474015.2,190.7,6,Sage Green,#9CAF88,255
PR-02468,PC-019,344812.39,97.9,4,Forest Green,#228B22,265
PR-02469,PC-033,509939.31,194.9,7,Charcoal Black,#36454F,36
PR-02470,PC-042,404346.42,196.2,7,Ivory White,#FFFFF0,222
PR-02471,PC-008,387268.98,75.6,2,Sage Green,#9CAF88,139
PR-02472,PC-037,389811.39,111.5,4,Terracotta,#E2725B,273
PR-02473,PC-029,209641.07,154.4,5,Sky Blue,#87CEEB,6
PR-02474,PC-045,291306.39,158.8,4,Mustard Yellow,#E1AD01,216
PR-02475,PC-004,299348.72,39.1,1,Sky Blue,#87CEEB,264
PR-02476,PC-026,362537.67,198.6,7,Sand Beige,#F4E1C1,142
PR-02477,PC-043,356251.6,193.0,6,Charcoal Black,#36454F,103
PR-02478,PC-046,291638.61,98.4,3,Sand Beige,#F4E1C1,19
PR-02479,PC-016,400671.23,139.2,5,Sage Green,#9CAF88,173
PR-02480,PC-025,287310.53,97.4,4,Sky Blue,#87CEEB,166
PR-02481,PC-039,453892.78,180.9,7,Mustard Yellow,#E1AD01,246
PR-02482,PC-031,213140.2,56.7,2,Sage Green,#9CAF88,144
PR-02483,PC-045,325214.23,172.7,6,Sage Green,#9CAF88,170
PR-02484,PC-022,284182.8,49.3,1,Sand Beige,#F4E1C1,107
PR-02485,PC-035,206895.72,50.2,3,Terracotta,#E2725B,150
PR-02486,PC-027,350194.18,91.4,3,Sky Blue,#87CEEB,263
PR-02487,PC-014,472867.82,201.6,6,Charcoal Black,#36454F,177
PR-02488,PC-034,322484.68,74.2,2,Ivory White,#FFFFF0,256
PR-02489,PC-046,356185.4,144.5,5,Charcoal Black,#36454F,62
PR-02490,PC-029,283291.28,202.0,7,Slate Gray,#708090,185
PR-02491,PC-001,335037.16,103.8,3,Slate Gray,#708090,273
PR-02492,PC-003,168032.39,48.2,2,Sky Blue,#87CEEB,252
PR-02493,PC-034,275963.42,37.2,2,Sky Blue,#87CEEB,284
PR-02494,PC-013,486130.8,155.4,6,Ivory White,#FFFFF0,71
PR-02495,PC-036,296659.63,39.7,1,Blush Pink,#F9C6C9,62
PR-02496,PC-025,403239.78,187.7,5,Ivory White,#FFFFF0,53
PR-02497,PC-004,342161.17,70.7,1,Sand Beige,#F4E1C1,222
PR-02498,PC-008,578990.39,211.1,8,Mustard Yellow,#E1AD01,105
PR-02499,PC-042,360801.21,165.0,6,Sage Green,#9CAF88,1
PR-02500,PC-025,322912.96,120.3,4,Forest Green,#228B22,80
PR-02501,PC-036,431177.6,136.1,5,Slate Gray,#708090,208
PR-02502,PC-031,216911.25,66.6,1,Charcoal Black,#36454F,134
PR-02503,PC-042,363738.4,153.0,6,Ivory White,#FFFFF0,46
PR-02504,PC-010,343198.93,70.7,2,Mustard Yellow,#E1AD01,117
PR-02505,PC-040,394380.9,128.4,5,Terracotta,#E2725B,64
PR-02506,PC-009,312926.84,42.5,1,Mustard Yellow,#E1AD01,101
PR-02507,PC-046,407438.63,184.9,6,Forest Green,#228B22,104
PR-02508,PC-022,334905.69,85.8,3,Ivory White,#FFFFF0,274
PR-02509,PC-037,449603.64,153.6,5,Blush Pink,#F9C6C9,138
PR-02510,PC-006,433349.61,180.0,6,Sand Beige,#F4E1C1,141
PR-02511,PC-017,357349.12,159.1,5,Charcoal Black,#36454F,285
PR-02512,PC-024,408677.91,195.9,6,Sage Green,#9CAF88,229
PR-02513,PC-031,305037.25,125.2,4,Slate Gray,#708090,117
PR-02514,PC-008,457414.06,120.9,4,Sage Green,#9CAF88,290
PR-02515,PC-010,321836.67,53.0,2,Blush Pink,#F9C6C9,199
PR-02516,PC-016,444098.43,170.9,7,Slate Gray,#708090,229
PR-02517,PC-029,151919.12,112.4,3,Sand Beige,#F4E1C1,191
PR-02518,PC-002,315486.68,116.5,5,Blush Pink,#F9C6C9,291
PR-02519,PC-049,531723.76,166.3,6,Sand Beige,#F4E1C1,247
PR-02520,PC-028,294179.86,109.1,3,Sage Green,#9CAF88,223
PR-02521,PC-020,310099.79,41.0,2,Blush Pink,#F9C6C9,16
PR-02522,PC-020,468035.72,173.8,5,Charcoal Black,#36454F,284
PR-02523,PC-010,474143.8,169.1,6,Sage Green,#9CAF88,290
PR-02524,PC-033,377184.13,93.5,3,Sage Green,#9CAF88,279
PR-02525,PC-001,430298.95,174.5,6,Charcoal Black,#36454F,238
PR-02526,PC-032,424049.53,78.3,3,Forest Green,#228B22,222
PR-02527,PC-002,246661.62,63.7,3,Sage Green,#9CAF88,273
PR-02528,PC-026,317006.39,156.5,6,Sage Green,#9CAF88,297
PR-02529,PC-028,262547.87,80.4,3,Sand Beige,#F4E1C1,142
PR-02530,PC-024,254207.57,76.2,3,Sky Blue,#87CEEB,144
PR-02531,PC-042,213844.87,47.7,2,Forest Green,#228B22,157
PR-02532,PC-016,297053.62,75.6,1,Sage Green,#9CAF88,28
PR-02533,PC-041,254924.41,84.7,2,Terracotta,#E2725B,244
PR-02534,PC-030,352866.09,141.6,4,Sage Green,#9CAF88,93
PR-02535,PC-038,334788.32,47.3,2,Sand Beige,#F4E1C1,130
PR-02536,PC-041,301529.51,113.5,4,Charcoal Black,#36454F,86
PR-02537,PC-001,343478.39,108.3,3,Forest Green,#228B22,94
PR-02538,PC-008,506899.36,151.7,6,Slate Gray,#708090,121
PR-02539,PC-014,487528.18,213.9,7,Sage Green,#9CAF88,274
PR-02540,PC-019,264881.79,44.3,1,Slate Gray,#708090,274
PR-02541,PC-011,422277.4,164.9,6,Sky Blue,#87CEEB,170
PR-02542,PC-001,475026.28,209.4,7,Blush Pink,#F9C6C9,32
PR-02543,PC-039,292956.21,61.9,1,Sand Beige,#F4E1C1,52
PR-02544,PC-042,216658.09,48.6,1,Ivory White,#FFFFF0,129
PR-02545,PC-032,523057.88,153.8,5,Sand Beige,#F4E1C1,17
PR-02546,PC-020,457531.86,165.0,5,Sand Beige,#F4E1C1,78
PR-02547,PC-003,346202.83,186.0,7,Terracotta,#E2725B,168
PR-02548,PC-028,231094.5,52.1,3,Blush Pink,#F9C6C9,173
PR-02549,PC-039,399512.43,145.2,4,Blush Pink,#F9C6C9,183
PR-02550,PC-010,386241.98,110.6,3,Sand Beige,#F4E1C1,83
PR-02551,PC-011,443385.71,186.9,6,Sand Beige,#F4E1C1,161
PR-02552,PC-038,357001.26,68.0,3,Forest Green,#228B22,14
PR-02553,PC-019,263007.53,40.4,1,Blush Pink,#F9C6C9,72
PR-02554,PC-040,312086.53,69.7,1,Sage Green,#9CAF88,218
PR-02555,PC-046,340536.45,133.9,5,Forest Green,#228B22,262
PR-02556,PC-002,313859.22,116.7,4,Slate Gray,#708090,159
PR-02557,PC-003,365338.74,200.5,6,Mustard Yellow,#E1AD01,43
PR-02558,PC-031,375952.11,184.1,7,Charcoal Black,#36454F,144
PR-02559,PC-037,498996.58,185.4,7,Terracotta,#E2725B,100
PR-02560,PC-026,239597.9,104.4,3,Ivory White,#FFFFF0,46
PR-02561,PC-020,419410.02,126.6,4,Charcoal Black,#36454F,67
PR-02562,PC-017,312722.7,116.7,4,Slate Gray,#708090,40
PR-02563,PC-010,398545.34,112.3,4,Charcoal Black,#36454F,2
PR-02564,PC-033,327705.1,58.2,1,Sand Beige,#F4E1C1,122
PR-02565,PC-008,576874.33,210.9,7,Mustard Yellow,#E1AD01,265
PR-02566,PC-037,505683.49,199.9,6,Forest Green,#228B22,46
PR-02567,PC-014,342460.03,101.3,3,Sand Beige,#F4E1C1,8
PR-02568,PC-033,467635.23,161.9,5,Blush Pink,#F9C6C9,227
PR-02569,PC-015,274804.81,71.3,2,Mustard Yellow,#E1AD01,240
PR-02570,PC-039,369903.6,115.7,4,Mustard Yellow,#E1AD01,112
PR-02571,PC-045,230962.2,105.6,3,Blush Pink,#F9C6C9,133
PR-02572,PC-003,374566.89,206.6,7,Charcoal Black,#36454F,22
PR-02573,PC-022,424769.21,154.9,5,Mustard Yellow,#E1AD01,170
PR-02574,PC-002,347836.49,144.5,4,Slate Gray,#708090,64
PR-02575,PC-007,264124.98,122.0,4,Blush Pink,#F9C6C9,244
PR-02576,PC-012,360085.13,121.0,5,Sand Beige,#F4E1C1,142
PR-02577,PC-023,385962.9,130.0,6,Charcoal Black,#36454F,167
PR-02578,PC-042,214695.57,47.9,1,Sage Green,#9CAF88,22
PR-02579,PC-009,471679.95,163.4,5,Blush Pink,#F9C6C9,163
PR-02580,PC-002,254681.71,68.0,3,Terracotta,#E2725B,70
PR-02581,PC-038,370327.8,74.3,4,Sky Blue,#87CEEB,245
PR-02582,PC-025,332160.5,122.3,5,Charcoal Black,#36454F,178
PR-02583,PC-012,271211.14,58.6,2,Sand Beige,#F4E1C1,240
PR-02584,PC-027,398839.23,120.3,5,Mustard Yellow,#E1AD01,25
PR-02585,PC-043,148377.46,42.6,1,Ivory White,#FFFFF0,113
PR-02586,PC-016,278305.89,47.0,2,Sky Blue,#87CEEB,84
PR-02587,PC-039,368705.35,115.2,4,Sage Green,#9CAF88,109
PR-02588,PC-032,423028.38,72.2,2,Sky Blue,#87CEEB,222
PR-02589,PC-002,376226.07,161.7,7,Sand Beige,#F4E1C1,151
PR-02590,PC-005,518284.3,219.8,7,Terracotta,#E2725B,110
PR-02591,PC-017,406504.19,195.2,7,Terracotta,#E2725B,145
PR-02592,PC-038,379432.82,83.4,3,Sand Beige,#F4E1C1,161
PR-02593,PC-014,354625.13,110.7,3,Mustard Yellow,#E1AD01,218
PR-02594,PC-018,283984.71,112.2,3,Sage Green,#9CAF88,44
PR-02595,PC-046,259581.78,82.2,2,Forest Green,#228B22,10
PR-02596,PC-038,514154.76,196.8,6,Slate Gray,#708090,278
PR-02597,PC-002,235517.28,55.3,2,Sand Beige,#F4E1C1,106
PR-02598,PC-035,241662.7,75.3,3,Forest Green,#228B22,49
PR-02599,PC-014,357587.33,108.9,4,Blush Pink,#F9C6C9,235
PR-02600,PC-001,334008.55,104.4,3,Sand Beige,#F4E1C1,3
PR-02601,PC-050,424759.04,207.6,6,Blush Pink,#F9C6C9,68
PR-02602,PC-013,531491.52,189.8,7,Sage Green,#9CAF88,161
PR-02603,PC-037,433838.51,145.7,4,Terracotta,#E2725B,61
PR-02604,PC-009,535171.56,216.9,7,Slate Gray,#708090,118
PR-02605,PC-045,363727.88,200.8,7,Mustard Yellow,#E1AD01,137
PR-02606,PC-023,339086.33,98.4,3,Sage Green,#9CAF88,156
PR-02607,PC-048,484451.56,119.9,5,Sky Blue,#87CEEB,17
